Wavelength(m)	n	k
# material: Al2O3
# source: M. R. Querry. Optical constants, Contractor Report CRDC-CR-85034 (1985)
# conditions: -Al2O3 (Sapphire). Ordinary ray (o).
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/Al2O3/nk/Querry-o.yml
# type: tabulated nk
# range: 2.1000e-07 - 5.5556e-05 m
# converted: 2026-07-31 (wavelength um -> m)
3.205100e-06	1.709	0.021
3.215400e-06	1.709	0.02
3.225800e-06	1.709	0.02
3.236200e-06	1.708	0.02
3.246800e-06	1.708	0.02
3.257300e-06	1.707	0.021
3.268000e-06	1.707	0.02
3.278700e-06	1.707	0.02
3.289500e-06	1.706	0.02
3.300300e-06	1.706	0.02
3.311300e-06	1.706	0.021
3.322300e-06	1.705	0.021
3.333300e-06	1.705	0.021
3.344500e-06	1.705	0.02
3.355700e-06	1.704	0.02
3.367000e-06	1.704	0.021
3.378400e-06	1.703	0.021
3.389800e-06	1.702	0.021
3.401400e-06	1.702	0.021
3.413000e-06	1.702	0.021
3.424700e-06	1.701	0.022
3.436400e-06	1.701	0.023
3.448300e-06	1.701	0.023
3.460200e-06	1.701	0.022
3.472200e-06	1.701	0.022
3.484300e-06	1.701	0.022
3.496500e-06	1.7	0.022
3.508800e-06	1.7	0.022
3.521100e-06	1.7	0.022
3.533600e-06	1.699	0.021
3.546100e-06	1.699	0.021
3.558700e-06	1.699	0.021
3.571400e-06	1.698	0.021
3.584200e-06	1.698	0.021
3.597100e-06	1.697	0.02
3.610100e-06	1.697	0.02
3.623200e-06	1.696	0.02
3.636400e-06	1.695	0.02
3.649600e-06	1.694	0.02
3.663000e-06	1.694	0.019
3.676500e-06	1.693	0.019
3.690000e-06	1.692	0.019
3.703700e-06	1.692	0.02
3.717500e-06	1.691	0.02
3.731300e-06	1.69	0.02
3.745300e-06	1.69	0.019
3.759400e-06	1.689	0.019
3.773600e-06	1.688	0.021
3.787900e-06	1.687	0.021
3.802300e-06	1.687	0.02
3.816800e-06	1.686	0.02
3.831400e-06	1.685	0.02
3.846200e-06	1.684	0.021
3.861000e-06	1.684	0.021
3.897600e-06	1.683	0.021
3.891100e-06	1.683	0.021
3.906300e-06	1.682	0.02
3.921600e-06	1.681	0.02
3.937000e-06	1.68	0.021
3.952600e-06	1.679	0.021
3.968300e-06	1.678	0.021
3.984100e-06	1.677	0.02
4.000000e-06	1.676	0.021
4.016100e-06	1.676	0.022
4.032300e-06	1.675	0.023
4.048600e-06	1.674	0.023
4.065000e-06	1.674	0.022
4.081600e-06	1.673	0.022
4.098400e-06	1.672	0.023
4.115200e-06	1.672	0.024
4.132200e-06	1.671	0.024
4.149400e-06	1.67	0.023
4.166700e-06	1.67	0.023
4.184100e-06	1.669	0.024
4.201700e-06	1.668	0.024
4.219400e-06	1.667	0.024
4.237300e-06	1.667	0.024
4.255300e-06	1.666	0.023
4.273500e-06	1.665	0.023
4.291800e-06	1.664	0.024
4.310300e-06	1.663	0.024
4.329000e-06	1.662	0.023
4.347800e-06	1.66	0.023
4.366800e-06	1.659	0.023
4.386000e-06	1.658	0.024
4.405300e-06	1.657	0.025
4.424800e-06	1.656	0.025
4.444400e-06	1.655	0.025
4.464300e-06	1.654	0.025
4.484300e-06	1.653	0.026
4.504500e-06	1.652	0.026
4.524900e-06	1.651	0.026
4.545500e-06	1.65	0.026
4.566200e-06	1.649	0.026
4.587200e-06	1.647	0.027
4.608300e-06	1.646	0.028
4.629600e-06	1.645	0.028
4.651200e-06	1.644	0.028
4.672900e-06	1.643	0.028
4.694800e-06	1.642	0.029
4.717000e-06	1.642	0.029
4.739300e-06	1.641	0.03
4.761900e-06	1.639	0.03
4.784700e-06	1.638	0.029
4.807700e-06	1.637	0.029
4.830900e-06	1.636	0.03
4.854400e-06	1.634	0.031
4.878000e-06	1.633	0.031
4.902000e-06	1.633	0.031
4.926100e-06	1.632	0.031
4.950500e-06	1.631	0.031
4.975100e-06	1.629	0.031
5.000000e-06	1.628	0.032
5.025100e-06	1.627	0.032
5.050500e-06	1.626	0.031
5.076100e-06	1.624	0.031
5.102000e-06	1.623	0.032
5.128200e-06	1.621	0.032
5.154600e-06	1.62	0.032
5.181300e-06	1.619	0.031
5.208300e-06	1.617	0.03
5.235600e-06	1.616	0.031
5.263200e-06	1.614	0.031
5.291000e-06	1.612	0.031
5.319100e-06	1.61	0.03
5.347600e-06	1.608	0.03
5.376300e-06	1.606	0.03
5.405400e-06	1.604	0.031
5.434800e-06	1.602	0.031
5.464500e-06	1.6	0.031
5.494500e-06	1.598	0.03
5.524900e-06	1.596	0.03
5.555600e-06	1.593	0.031
5.586600e-06	1.591	0.032
5.618000e-06	1.589	0.032
5.649700e-06	1.587	0.031
5.681800e-06	1.584	0.03
5.714300e-06	1.582	0.031
5.747100e-06	1.579	0.031
5.780300e-06	1.576	0.032
5.814000e-06	1.573	0.032
5.848000e-06	1.571	0.032
5.882400e-06	1.568	0.032
5.917200e-06	1.565	0.033
5.952400e-06	1.562	0.034
5.988000e-06	1.56	0.034
6.024100e-06	1.557	0.034
