Wavelength(m)	n	k
# material: GaN
# source: 1) T. Kawashima, H. Yoshikawa, S. Adachi. Optical properties of hexagonal GaN. J. Appl. Phys. 82, 3528-3535 (1997) 2) S. Logothetidis, J. Petalas, M. Cardona, T. D. Moustakas. Optical properties and temperature dependence of the interband transitions of cubic and hexagonal GaN. Phys. Rev. B 50, 18017-18029 (1994) * Authors of Ref. 1 provide a simplified model of the interband transitions (MDF) based on their experimental data combined with experimental data from Ref. 2. [Calculation script (Python)]
# conditions: Single-crystalline hexagonal GaN (-GaN) film on (0001) sapphire substrate. Ordinary ray (o, Ec). Room temperature.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/GaN/nk/Kawashima.yml
# type: tabulated nk
# range: 1.2398e-07 - 9.9187e-07 m
# converted: 2026-07-31 (wavelength um -> m)
2.147300e-07	2.8746	0.77481
2.153800e-07	2.8689	0.76542
2.160400e-07	2.8632	0.75629
2.167000e-07	2.8575	0.7474
2.173700e-07	2.8518	0.73875
2.180400e-07	2.8461	0.73033
2.187100e-07	2.8404	0.72213
2.193900e-07	2.8348	0.71416
2.200700e-07	2.8292	0.7064
2.207600e-07	2.8236	0.69885
2.214500e-07	2.8181	0.69149
2.221500e-07	2.8126	0.68434
2.228500e-07	2.8072	0.67737
2.235500e-07	2.8018	0.67058
2.242600e-07	2.7964	0.66398
2.249700e-07	2.7911	0.65754
2.256900e-07	2.7859	0.65128
2.264200e-07	2.7807	0.64517
2.271400e-07	2.7756	0.63923
2.278800e-07	2.7705	0.63343
2.286100e-07	2.7655	0.62779
2.293500e-07	2.7605	0.62229
2.301000e-07	2.7556	0.61692
2.308500e-07	2.7508	0.61169
2.316100e-07	2.746	0.6066
2.323700e-07	2.7413	0.60163
2.331300e-07	2.7366	0.59678
2.339100e-07	2.7321	0.59205
2.346800e-07	2.7276	0.58743
2.354600e-07	2.7231	0.58292
2.362500e-07	2.7187	0.57853
2.370400e-07	2.7144	0.57423
2.378400e-07	2.7102	0.57004
2.386400e-07	2.706	0.56594
2.394500e-07	2.7019	0.56194
2.402600e-07	2.6979	0.55803
2.410800e-07	2.6939	0.55421
2.419100e-07	2.69	0.55047
2.427400e-07	2.6862	0.54681
2.435800e-07	2.6824	0.54324
2.444200e-07	2.6787	0.53974
2.452700e-07	2.6751	0.53631
2.461200e-07	2.6715	0.53295
2.469800e-07	2.668	0.52966
2.478400e-07	2.6646	0.52644
2.487200e-07	2.6613	0.52328
2.495900e-07	2.658	0.52018
2.504800e-07	2.6548	0.51715
2.513700e-07	2.6516	0.51416
