Wavelength(m)	n	k
# material: Al
# source: K. M. McPeak, S. V. Jayanti, S. J. P. Kress, S. Meyer, S. Iotti, A. Rossinelli, D. J. Norris. Plasmonic films can easily be better: Rules and recipes. ACS Photonics 2, 326-333 (2015)
# conditions: Thermally evaporated Al at 150 A/s, template stripped from Si wafer
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/Al/nk/McPeak.yml
# type: tabulated nk
# range: 1.5000e-07 - 1.7000e-06 m
# converted: 2026-07-31 (wavelength um -> m)
1.540000e-06	1.3381	14.0464
1.545000e-06	1.34232	14.0891
1.550000e-06	1.3474	14.1328
1.555000e-06	1.35429	14.1861
1.560000e-06	1.36163	14.23
1.565000e-06	1.36795	14.272
1.570000e-06	1.37488	14.3321
1.575000e-06	1.37495	14.3733
1.580000e-06	1.38566	14.4187
1.585000e-06	1.39043	14.4715
1.590000e-06	1.40017	14.5197
1.595000e-06	1.39786	14.5665
1.600000e-06	1.40098	14.6087
1.605000e-06	1.40293	14.6529
1.610000e-06	1.42141	14.7065
1.615000e-06	1.42474	14.7564
1.620000e-06	1.436	14.821
1.625000e-06	1.43936	14.8486
1.630000e-06	1.44609	14.8957
1.635000e-06	1.4479	14.9471
1.640000e-06	1.45644	14.9917
1.645000e-06	1.45887	15.0239
1.650000e-06	1.46992	15.0818
1.655000e-06	1.47818	15.1223
1.660000e-06	1.47498	15.1758
1.665000e-06	1.47784	15.2323
1.670000e-06	1.46229	15.2774
1.675000e-06	1.42578	15.3474
1.680000e-06	1.42734	15.3895
1.685000e-06	1.45491	15.4725
1.690000e-06	1.51418	15.4962
1.695000e-06	1.55567	15.5335
1.700000e-06	1.58402	15.5563
