Wavelength(m)	n	k
# material: SiO2
# source: F. Lemarchand. private communications (2013). Measurement method described in: L. Gao, F. Lemarchand, M. Lequime. Exploitation of multiple incidences spectrometric measurements for thin film reverse engineering. Opt. Express 20, 15734-15751 (2012)
# conditions: 580-nm monolayer deposited on BK7 substrate using the magnetron sputtering technique.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/SiO2/nk/Lemarchand.yml
# type: tabulated nk
# range: 2.5000e-07 - 2.5000e-06 m
# converted: 2026-07-31 by tools/convert_refractiveindex_info.py (wavelength um -> m)
1.715000e-06	1.46543	0
1.720000e-06	1.46542	0
1.725000e-06	1.46542	0
1.730000e-06	1.46541	0
1.735000e-06	1.46541	0
1.740000e-06	1.4654	0
1.745000e-06	1.4654	0
1.750000e-06	1.46539	0
1.755000e-06	1.46538	0
1.760000e-06	1.46538	0
1.765000e-06	1.46537	0
1.770000e-06	1.46537	0
1.775000e-06	1.46536	0
1.780000e-06	1.46536	0
1.785000e-06	1.46535	0
1.790000e-06	1.46535	0
1.795000e-06	1.46534	0
1.800000e-06	1.46534	0
1.805000e-06	1.46533	0
1.810000e-06	1.46532	0
1.815000e-06	1.46532	0
1.820000e-06	1.46531	0
1.825000e-06	1.46531	0
1.830000e-06	1.46531	0
1.835000e-06	1.4653	0
1.840000e-06	1.4653	0
1.845000e-06	1.46529	0
1.850000e-06	1.46528	0
1.855000e-06	1.46528	0
1.860000e-06	1.46528	0
1.865000e-06	1.46527	0
1.870000e-06	1.46527	0
1.875000e-06	1.46526	0
1.880000e-06	1.46526	0
1.885000e-06	1.46525	0
1.890000e-06	1.46525	0
1.895000e-06	1.46524	0
1.900000e-06	1.46524	0
1.905000e-06	1.46523	0
1.910000e-06	1.46523	0
1.915000e-06	1.46522	0
1.920000e-06	1.46522	0
1.925000e-06	1.46522	0
1.930000e-06	1.46521	0
1.935000e-06	1.46521	0
1.940000e-06	1.4652	0
1.945000e-06	1.4652	0
1.950000e-06	1.4652	0
1.955000e-06	1.46519	0
1.960000e-06	1.46519	0
1.965000e-06	1.46518	0
1.970000e-06	1.46518	0
1.975000e-06	1.46517	0
1.980000e-06	1.46517	0
1.985000e-06	1.46517	0
1.990000e-06	1.46516	0
1.995000e-06	1.46516	0
2.000000e-06	1.46516	0
2.005000e-06	1.46515	0
2.010000e-06	1.46515	0
2.015000e-06	1.46514	0
2.020000e-06	1.46514	0
2.025000e-06	1.46514	0
2.030000e-06	1.46513	0
2.035000e-06	1.46513	0
2.040000e-06	1.46513	0
2.045000e-06	1.46512	0
2.050000e-06	1.46512	0
2.055000e-06	1.46511	0
2.060000e-06	1.46511	0
2.065000e-06	1.46511	0
2.070000e-06	1.46511	0
2.075000e-06	1.4651	0
2.080000e-06	1.4651	0
2.085000e-06	1.4651	0
2.090000e-06	1.46509	0
2.095000e-06	1.46509	0
2.100000e-06	1.46508	0
2.105000e-06	1.46508	0
2.110000e-06	1.46508	0
2.115000e-06	1.46507	0
2.120000e-06	1.46507	0
2.125000e-06	1.46507	0
2.130000e-06	1.46507	0
2.135000e-06	1.46506	0
2.140000e-06	1.46506	0
2.145000e-06	1.46506	0
2.150000e-06	1.46505	0
2.155000e-06	1.46505	0
2.160000e-06	1.46505	0
2.165000e-06	1.46504	0
2.170000e-06	1.46504	0
2.175000e-06	1.46504	0
2.180000e-06	1.46504	0
2.185000e-06	1.46503	0
2.190000e-06	1.46503	0
2.195000e-06	1.46503	0
2.200000e-06	1.46502	0
2.205000e-06	1.46502	0
2.210000e-06	1.46502	0
2.215000e-06	1.46501	0
2.220000e-06	1.46501	0
2.225000e-06	1.46501	0
2.230000e-06	1.46501	0
2.235000e-06	1.465	0
2.240000e-06	1.465	0
2.245000e-06	1.465	0
2.250000e-06	1.465	0
2.255000e-06	1.46499	0
2.260000e-06	1.46499	0
2.265000e-06	1.46499	0
2.270000e-06	1.46498	0
2.275000e-06	1.46498	0
2.280000e-06	1.46498	0
2.285000e-06	1.46498	0
2.290000e-06	1.46497	0
2.295000e-06	1.46497	0
2.300000e-06	1.46497	0
2.305000e-06	1.46497	0
2.310000e-06	1.46496	0
2.315000e-06	1.46496	0
2.320000e-06	1.46496	0
2.325000e-06	1.46496	0
2.330000e-06	1.46496	0
2.335000e-06	1.46495	0
2.340000e-06	1.46495	0
2.345000e-06	1.46495	0
2.350000e-06	1.46494	0
2.355000e-06	1.46494	0
2.360000e-06	1.46494	0
2.365000e-06	1.46494	0
2.370000e-06	1.46494	0
2.375000e-06	1.46493	0
2.380000e-06	1.46493	0
2.385000e-06	1.46493	0
2.390000e-06	1.46493	0
2.395000e-06	1.46492	0
2.400000e-06	1.46492	0
2.405000e-06	1.46492	0
2.410000e-06	1.46492	0
2.415000e-06	1.46492	0
2.420000e-06	1.46491	0
2.425000e-06	1.46491	0
2.430000e-06	1.46491	0
2.435000e-06	1.46491	0
2.440000e-06	1.4649	0
2.445000e-06	1.4649	0
2.450000e-06	1.4649	0
2.455000e-06	1.4649	0
2.460000e-06	1.4649	0
2.465000e-06	1.4649	0
2.470000e-06	1.46489	0
2.475000e-06	1.46489	0
2.480000e-06	1.46489	0
2.485000e-06	1.46489	0
2.490000e-06	1.46488	0
2.495000e-06	1.46488	0
2.500000e-06	1.46488	0
