Wavelength(m)	n	k
# material: MgO
# source: R.A. Synowicki and T. E. Tiwald. Optical properties of bulk c-ZrO2, c-MgO and a-As2S3 determined by variable angle spectroscopic ellipsometry. Thin Solid Films 455-456, 248-255 (2004) Calculation scripts (Python): Synowicki 2004 - MgO.py, Synowicki 2004 - Aux funcs.py
# conditions: Data generated from oscillator model.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/MgO/nk/Synowicki.yml
# type: tabulated nk
# range: 1.3010e-07 - 3.3000e-05 m
# converted: 2026-07-31 (wavelength um -> m)
2.486400e-06	1.6996	1.6922e-05
2.643700e-06	1.6969	2.0473e-05
2.801000e-06	1.694	2.4518e-05
2.958300e-06	1.691	2.9098e-05
3.115600e-06	1.6878	3.4255e-05
3.272900e-06	1.6845	4.0037e-05
3.430200e-06	1.681	4.6492e-05
3.587400e-06	1.6773	5.3671e-05
3.744700e-06	1.6734	6.1631e-05
3.902000e-06	1.6693	7.0431e-05
4.059300e-06	1.6651	8.0134e-05
4.216600e-06	1.6607	9.0808e-05
4.373900e-06	1.656	0.00010253
4.531200e-06	1.6512	0.00011537
4.688400e-06	1.6461	0.00012941
4.845700e-06	1.6409	0.00014476
5.003000e-06	1.6354	0.0001615
5.160300e-06	1.6297	0.00017974
5.317600e-06	1.6238	0.00019961
5.474900e-06	1.6176	0.00022121
5.632200e-06	1.6112	0.0002447
5.789400e-06	1.6046	0.00027022
5.946700e-06	1.5977	0.00029793
6.104000e-06	1.5905	0.00032801
6.261300e-06	1.5831	0.00036065
6.418600e-06	1.5754	0.00039607
6.575900e-06	1.5674	0.0004345
6.733200e-06	1.5591	0.0004762
6.890500e-06	1.5505	0.00052145
7.047700e-06	1.5416	0.00057057
7.205000e-06	1.5323	0.0006239
7.362300e-06	1.5228	0.00068184
7.519600e-06	1.5128	0.00074481
7.676900e-06	1.5026	0.00081329
7.834200e-06	1.4919	0.00088782
7.991500e-06	1.4808	0.000969
8.148700e-06	1.4693	0.0010575
8.306000e-06	1.4574	0.0011541
8.463300e-06	1.4451	0.0012596
8.620600e-06	1.4323	0.001375
8.777900e-06	1.419	0.0015015
8.935200e-06	1.4051	0.0016402
9.092500e-06	1.3908	0.0017925
9.249700e-06	1.3758	0.0019603
9.407000e-06	1.3603	0.0021453
9.564300e-06	1.3441	0.0023497
9.721600e-06	1.3273	0.0025761
9.878900e-06	1.3097	0.0028275
1.003600e-05	1.2915	0.0031073
1.019300e-05	1.2724	0.0034196
1.035100e-05	1.2524	0.0037693
1.050800e-05	1.2315	0.0041621
1.066500e-05	1.2097	0.004605
1.082300e-05	1.1868	0.0051063
1.098000e-05	1.1628	0.0056761
1.113700e-05	1.1375	0.0063269
1.129400e-05	1.1109	0.0070739
1.145200e-05	1.0828	0.0079364
1.160900e-05	1.0531	0.0089384
1.176600e-05	1.0215	0.010111
1.192400e-05	0.98803	0.011494
1.208100e-05	0.95227	0.01314
1.223800e-05	0.91395	0.01512
1.239500e-05	0.8727	0.017531
1.255300e-05	0.82804	0.020512
1.271000e-05	0.77934	0.024264
1.286700e-05	0.72576	0.029097
1.302500e-05	0.66612	0.035521
1.318200e-05	0.59867	0.044434
1.333900e-05	0.52066	0.057644
1.349600e-05	0.42748	0.079499
1.365400e-05	0.31253	0.12356
1.381100e-05	0.19364	0.22736
1.396800e-05	0.13836	0.36385
1.412600e-05	0.12055	0.47853
1.428300e-05	0.11506	0.57504
1.444000e-05	0.11501	0.65936
1.459700e-05	0.11789	0.73476
1.475500e-05	0.12241	0.803
1.491200e-05	0.12753	0.8651
1.506900e-05	0.13223	0.92183
1.522700e-05	0.13542	0.97403
1.538400e-05	0.13611	1.0228
1.554100e-05	0.13361	1.0696
1.569800e-05	0.12785	1.116
1.585600e-05	0.11935	1.1635
1.601300e-05	0.10908	1.2129
1.617000e-05	0.098084	1.2646
1.632800e-05	0.087249	1.3186
1.648500e-05	0.077168	1.3745
1.664200e-05	0.068151	1.4318
1.679900e-05	0.060295	1.4903
1.695700e-05	0.053567	1.5497
1.711400e-05	0.047867	1.6097
1.727100e-05	0.043069	1.6703
1.742900e-05	0.039046	1.7314
1.758600e-05	0.03568	1.7931
1.774300e-05	0.032868	1.8554
1.790100e-05	0.030524	1.9183
1.805800e-05	0.028574	1.9819
1.821500e-05	0.026959	2.0464
1.837200e-05	0.02563	2.1118
1.853000e-05	0.024546	2.1781
1.868700e-05	0.023675	2.2457
1.884400e-05	0.022992	2.3144
1.900200e-05	0.022475	2.3846
1.915900e-05	0.022107	2.4563
1.931600e-05	0.021876	2.5296
1.947300e-05	0.02177	2.6048
1.963100e-05	0.021784	2.6819
1.978800e-05	0.021911	2.7613
1.994500e-05	0.022149	2.843
2.010300e-05	0.022497	2.9272
2.026000e-05	0.022955	3.0143
2.041700e-05	0.023527	3.1045
2.057400e-05	0.024217	3.198
2.073200e-05	0.025031	3.2952
2.088900e-05	0.02598	3.3965
