Wavelength(m)	n	k
# material: Graphene
# source: optprop_Gr_Falkovsky.m (Falkovsky/Kubo model)
# conditions: Ef = 0.6 eV, mobility = 10000 cm^2/Vs, T = 300 K
# note: sheet conductivity spread over 3.4e-10 m to give a bulk index; valid only at this gating
# type: model
# range: 5.0000e-07 - 5.0000e-05 m
# converted: 2026-08-04
2.087328e-06	0.00596993	4.47151
2.096972e-06	0.00601066	4.50213
2.106661e-06	0.00605197	4.5328
2.116395e-06	0.00609383	4.56352
2.126173e-06	0.00613625	4.59431
2.135997e-06	0.00617923	4.62515
2.145866e-06	0.00622277	4.65606
2.155781e-06	0.00626687	4.68703
2.165742e-06	0.00631153	4.71806
2.175748e-06	0.00635674	4.74915
2.185801e-06	0.00640251	4.78031
2.195900e-06	0.00644884	4.81154
2.206046e-06	0.00649573	4.84284
2.216239e-06	0.00654318	4.87421
2.226479e-06	0.00659118	4.90566
2.236767e-06	0.00663975	4.93717
2.247101e-06	0.00668889	4.96876
2.257484e-06	0.00673859	5.00043
2.267914e-06	0.00678885	5.03217
2.278393e-06	0.00683969	5.064
2.288920e-06	0.0068911	5.0959
2.299496e-06	0.00694308	5.12788
2.310121e-06	0.00699563	5.15995
2.320794e-06	0.00704877	5.1921
2.331517e-06	0.00710249	5.22434
2.342290e-06	0.00715679	5.25666
2.353112e-06	0.00721168	5.28907
2.363985e-06	0.00726716	5.32156
2.374907e-06	0.00732324	5.35415
2.385880e-06	0.00737991	5.38683
2.396904e-06	0.00743719	5.4196
2.407979e-06	0.00749506	5.45246
2.419105e-06	0.00755355	5.48542
2.430282e-06	0.00761265	5.51847
2.441511e-06	0.00767237	5.55162
2.452792e-06	0.00773271	5.58487
2.464125e-06	0.00779367	5.61821
2.475510e-06	0.00785526	5.65166
2.486948e-06	0.00791749	5.6852
2.498439e-06	0.00798035	5.71885
2.509983e-06	0.00804385	5.7526
2.521580e-06	0.008108	5.78646
2.533231e-06	0.00817281	5.82042
2.544935e-06	0.00823827	5.85449
2.556694e-06	0.00830439	5.88866
2.568507e-06	0.00837117	5.92295
2.580374e-06	0.00843863	5.95734
2.592297e-06	0.00850677	5.99184
2.604274e-06	0.00857558	6.02646
2.616307e-06	0.00864509	6.06118
2.628396e-06	0.00871528	6.09602
2.640540e-06	0.00878617	6.13098
2.652740e-06	0.00885777	6.16605
2.664997e-06	0.00893007	6.20124
2.677310e-06	0.00900309	6.23654
2.689681e-06	0.00907683	6.27197
2.702108e-06	0.0091513	6.30751
2.714593e-06	0.0092265	6.34318
2.727136e-06	0.00930243	6.37896
2.739736e-06	0.00937911	6.41487
2.752395e-06	0.00945654	6.4509
2.765112e-06	0.00953473	6.48706
2.777888e-06	0.00961368	6.52335
2.790723e-06	0.0096934	6.55976
2.803617e-06	0.00977389	6.59629
2.816571e-06	0.00985517	6.63296
2.829585e-06	0.00993724	6.66975
2.842659e-06	0.0100201	6.70668
2.855793e-06	0.0101038	6.74374
2.868988e-06	0.0101882	6.78093
2.882244e-06	0.0102735	6.81825
2.895561e-06	0.0103596	6.85571
2.908940e-06	0.0104466	6.89331
2.922381e-06	0.0105344	6.93104
2.935883e-06	0.010623	6.96891
2.949448e-06	0.0107124	7.00691
2.963076e-06	0.0108028	7.04506
2.976767e-06	0.010894	7.08335
2.990520e-06	0.0109861	7.12177
3.004338e-06	0.011079	7.16034
3.018219e-06	0.0111729	7.19906
3.032165e-06	0.0112676	7.23792
3.046175e-06	0.0113633	7.27692
3.060249e-06	0.0114598	7.31607
3.074389e-06	0.0115573	7.35537
3.088594e-06	0.0116557	7.39481
3.102864e-06	0.0117551	7.43441
3.117201e-06	0.0118554	7.47415
3.131604e-06	0.0119566	7.51405
3.146073e-06	0.0120588	7.55409
3.160609e-06	0.012162	7.59429
3.175213e-06	0.0122662	7.63465
3.189883e-06	0.0123713	7.67516
3.204622e-06	0.0124775	7.71582
3.219429e-06	0.0125846	7.75665
3.234304e-06	0.0126928	7.79763
3.249248e-06	0.012802	7.83877
3.264261e-06	0.0129122	7.88007
3.279343e-06	0.0130235	7.92153
3.294495e-06	0.0131358	7.96315
3.309717e-06	0.0132492	8.00494
3.325009e-06	0.0133637	8.04689
3.340372e-06	0.0134792	8.089
3.355806e-06	0.0135958	8.13128
3.371311e-06	0.0137135	8.17373
3.386888e-06	0.0138324	8.21634
3.402537e-06	0.0139523	8.25913
3.418258e-06	0.0140734	8.30208
3.434052e-06	0.0141957	8.34521
3.449919e-06	0.014319	8.3885
3.465859e-06	0.0144436	8.43197
3.481872e-06	0.0145693	8.47562
3.497960e-06	0.0146962	8.51944
3.514122e-06	0.0148243	8.56343
3.530359e-06	0.0149536	8.6076
3.546671e-06	0.0150841	8.65195
3.563058e-06	0.0152158	8.69648
3.579521e-06	0.0153488	8.74119
3.596059e-06	0.015483	8.78608
3.612675e-06	0.0156185	8.83115
3.629367e-06	0.0157552	8.87641
3.646136e-06	0.0158933	8.92185
3.662983e-06	0.0160326	8.96747
3.679907e-06	0.0161732	9.01328
3.696910e-06	0.0163152	9.05928
3.713991e-06	0.0164584	9.10547
3.731151e-06	0.0166031	9.15184
3.748391e-06	0.016749	9.19841
3.765710e-06	0.0168964	9.24517
3.783109e-06	0.0170451	9.29212
3.800589e-06	0.0171952	9.33926
3.818149e-06	0.0173467	9.3866
3.835791e-06	0.0174997	9.43414
3.853514e-06	0.017654	9.48187
3.871318e-06	0.0178099	9.5298
3.889206e-06	0.0179671	9.57792
3.907175e-06	0.0181259	9.62625
3.925228e-06	0.0182861	9.67478
3.943364e-06	0.0184478	9.72351
3.961584e-06	0.018611	9.77245
3.979889e-06	0.0187758	9.82159
3.998277e-06	0.0189421	9.87093
4.016751e-06	0.0191099	9.92048
4.035310e-06	0.0192793	9.97024
4.053955e-06	0.0194503	10.0202
4.072686e-06	0.0196229	10.0704
4.091503e-06	0.0197971	10.1208
4.110408e-06	0.0199729	10.1714
4.129400e-06	0.0201504	10.2222
4.148479e-06	0.0203295	10.2732
4.167647e-06	0.0205103	10.3245
4.186903e-06	0.0206927	10.3759
4.206249e-06	0.0208769	10.4276
4.225683e-06	0.0210628	10.4795
4.245208e-06	0.0212504	10.5316
4.264822e-06	0.0214398	10.5839
4.284528e-06	0.0216309	10.6365
4.304324e-06	0.0218238	10.6893
4.324212e-06	0.0220185	10.7423
4.344191e-06	0.0222151	10.7955
4.364263e-06	0.0224134	10.849
4.384428e-06	0.0226136	10.9027
4.404686e-06	0.0228157	10.9566
4.425037e-06	0.0230196	11.0108
4.445483e-06	0.0232255	11.0651
4.466023e-06	0.0234332	11.1197
4.486658e-06	0.0236429	11.1746
4.507388e-06	0.0238546	11.2297
4.528214e-06	0.0240682	11.285
4.549136e-06	0.0242838	11.3406
4.570155e-06	0.0245014	11.3964
4.591271e-06	0.024721	11.4524
4.612485e-06	0.0249427	11.5087
4.633797e-06	0.0251664	11.5652
4.655207e-06	0.0253923	11.622
4.676716e-06	0.0256202	11.679
4.698324e-06	0.0258502	11.7362
4.720032e-06	0.0260824	11.7937
4.741841e-06	0.0263167	11.8515
4.763750e-06	0.0265532	11.9095
4.785761e-06	0.0267919	11.9677
4.807873e-06	0.0270329	12.0262
4.830087e-06	0.027276	12.085
4.852404e-06	0.0275215	12.144
4.874825e-06	0.0277692	12.2033
4.897348e-06	0.0280192	12.2628
4.919976e-06	0.0282715	12.3226
4.942709e-06	0.0285262	12.3826
4.965546e-06	0.0287832	12.443
