Wavelength(m)	n	k
# material: Au
# source: Material_data set, optprop_Au.m
# model: Brendel-Bormann oscillators, sampled onto this grid
# type: model
# range: 1.5000e-07 - 1.0000e-04 m
# converted: 2026-08-03 by tools/convert_matlab_optprop.py
4.719866e-07	1.57794	2.63209
4.727546e-07	1.57454	2.63427
4.735239e-07	1.57113	2.63647
4.742945e-07	1.56772	2.63871
4.750663e-07	1.56429	2.64098
4.758394e-07	1.56086	2.64328
4.766137e-07	1.55742	2.64561
4.773893e-07	1.55397	2.64797
4.781662e-07	1.55052	2.65036
4.789443e-07	1.54705	2.65278
4.797237e-07	1.54358	2.65523
4.805044e-07	1.5401	2.65772
4.812863e-07	1.53661	2.66023
4.820695e-07	1.53312	2.66278
4.828539e-07	1.52961	2.66535
4.836397e-07	1.5261	2.66796
4.844267e-07	1.52258	2.6706
4.852150e-07	1.51905	2.67327
4.860046e-07	1.51552	2.67598
4.867955e-07	1.51198	2.67871
4.875877e-07	1.50843	2.68148
4.883811e-07	1.50487	2.68428
4.891759e-07	1.50131	2.68711
4.899719e-07	1.49774	2.68998
4.907692e-07	1.49416	2.69288
4.915679e-07	1.49058	2.6958
4.923678e-07	1.48699	2.69877
4.931690e-07	1.48339	2.70176
4.939716e-07	1.47979	2.70479
4.947754e-07	1.47618	2.70785
4.955805e-07	1.47256	2.71094
4.963870e-07	1.46894	2.71407
4.971948e-07	1.46532	2.71723
4.980039e-07	1.46169	2.72042
4.988143e-07	1.45805	2.72365
4.996260e-07	1.45441	2.72691
5.004390e-07	1.45076	2.7302
5.012534e-07	1.44711	2.73353
5.020691e-07	1.44345	2.73689
5.028861e-07	1.43979	2.74028
5.037044e-07	1.43612	2.74371
5.045241e-07	1.43245	2.74717
5.053451e-07	1.42878	2.75067
5.061675e-07	1.4251	2.7542
5.069912e-07	1.42142	2.75776
5.078162e-07	1.41774	2.76136
5.086426e-07	1.41405	2.76499
5.094703e-07	1.41036	2.76866
5.102993e-07	1.40666	2.77236
5.111298e-07	1.40297	2.7761
5.119615e-07	1.39927	2.77987
5.127946e-07	1.39556	2.78367
5.136291e-07	1.39186	2.78751
