Wavelength(m)	n	k
# material: Graphene
# source: lab MATLAB library, optprop_Gr_Falkovsky.m (Falkovsky/Kubo model)
# conditions: Ef = 0.2 eV, mobility = 10000 cm^2/Vs, T = 300 K
# note: sheet conductivity spread over 3.4e-10 m to give a bulk index; valid only at this gating
# type: model
# range: 1.5000e-07 - 1.0000e-04 m
# converted: 2026-08-03 by tools/convert_matlab_optprop.py
2.183800e-07	1.33197	0.879743
2.187353e-07	1.33263	0.880739
2.190913e-07	1.33329	0.881736
2.194478e-07	1.33395	0.882733
2.198049e-07	1.33461	0.883732
2.201626e-07	1.33527	0.884731
2.205209e-07	1.33594	0.885731
2.208797e-07	1.3366	0.886731
2.212392e-07	1.33727	0.887733
2.215992e-07	1.33793	0.888735
2.219598e-07	1.3386	0.889738
2.223210e-07	1.33927	0.890741
2.226828e-07	1.33994	0.891745
2.230451e-07	1.34061	0.892751
2.234081e-07	1.34128	0.893756
2.237717e-07	1.34195	0.894763
2.241358e-07	1.34262	0.89577
2.245005e-07	1.34329	0.896778
2.248659e-07	1.34397	0.897787
2.252318e-07	1.34464	0.898797
2.255983e-07	1.34532	0.899807
2.259654e-07	1.346	0.900818
2.263331e-07	1.34667	0.90183
2.267015e-07	1.34735	0.902842
2.270704e-07	1.34803	0.903855
2.274399e-07	1.34871	0.904869
2.278100e-07	1.3494	0.905884
2.281807e-07	1.35008	0.9069
2.285520e-07	1.35076	0.907916
2.289239e-07	1.35145	0.908933
2.292965e-07	1.35213	0.909951
2.296696e-07	1.35282	0.910969
2.300434e-07	1.3535	0.911989
2.304177e-07	1.35419	0.913009
2.307927e-07	1.35488	0.914029
2.311682e-07	1.35557	0.915051
2.315444e-07	1.35626	0.916073
2.319212e-07	1.35695	0.917096
2.322986e-07	1.35765	0.91812
2.326766e-07	1.35834	0.919144
2.330553e-07	1.35904	0.92017
2.334345e-07	1.35973	0.921196
2.338144e-07	1.36043	0.922222
2.341949e-07	1.36112	0.92325
2.345760e-07	1.36182	0.924278
2.349577e-07	1.36252	0.925307
2.353400e-07	1.36322	0.926337
2.357230e-07	1.36392	0.927368
2.361066e-07	1.36463	0.928399
2.364908e-07	1.36533	0.929431
2.368757e-07	1.36603	0.930464
2.372611e-07	1.36674	0.931497
2.376472e-07	1.36744	0.932532
2.380340e-07	1.36815	0.933567
2.384213e-07	1.36886	0.934603
2.388093e-07	1.36957	0.935639
2.391979e-07	1.37028	0.936677
2.395872e-07	1.37099	0.937715
2.399770e-07	1.3717	0.938754
2.403676e-07	1.37241	0.939793
2.407587e-07	1.37312	0.940834
2.411505e-07	1.37384	0.941875
2.415429e-07	1.37455	0.942917
2.419360e-07	1.37527	0.943959
2.423297e-07	1.37599	0.945003
2.427240e-07	1.3767	0.946047
2.431190e-07	1.37742	0.947092
2.435146e-07	1.37814	0.948138
2.439109e-07	1.37886	0.949184
2.443078e-07	1.37959	0.950231
2.447054e-07	1.38031	0.951279
2.451036e-07	1.38103	0.952328
2.455025e-07	1.38176	0.953378
2.459020e-07	1.38248	0.954428
2.463021e-07	1.38321	0.955479
2.467029e-07	1.38394	0.956531
2.471044e-07	1.38467	0.957584
2.475065e-07	1.3854	0.958637
2.479093e-07	1.38613	0.959691
2.483127e-07	1.38686	0.960746
2.487168e-07	1.38759	0.961802
2.491215e-07	1.38832	0.962858
2.495269e-07	1.38906	0.963915
2.499330e-07	1.38979	0.964973
2.503397e-07	1.39053	0.966032
2.507471e-07	1.39127	0.967091
2.511551e-07	1.392	0.968152
2.515638e-07	1.39274	0.969213
2.519732e-07	1.39348	0.970274
2.523832e-07	1.39422	0.971337
2.527939e-07	1.39497	0.9724
2.532053e-07	1.39571	0.973464
2.536173e-07	1.39645	0.974529
2.540300e-07	1.3972	0.975595
2.544434e-07	1.39794	0.976661
2.548575e-07	1.39869	0.977729
2.552722e-07	1.39944	0.978797
2.556876e-07	1.40019	0.979865
2.561037e-07	1.40093	0.980935
2.565204e-07	1.40169	0.982005
2.569379e-07	1.40244	0.983076
2.573560e-07	1.40319	0.984148
2.577748e-07	1.40394	0.985221
2.581943e-07	1.4047	0.986294
2.586144e-07	1.40545	0.987368
2.590353e-07	1.40621	0.988443
2.594568e-07	1.40697	0.989519
2.598790e-07	1.40772	0.990596
2.603019e-07	1.40848	0.991673
2.607255e-07	1.40924	0.992751
2.611498e-07	1.41001	0.99383
2.615748e-07	1.41077	0.994909
2.620004e-07	1.41153	0.99599
2.624268e-07	1.41229	0.997071
2.628538e-07	1.41306	0.998153
2.632816e-07	1.41383	0.999236
2.637100e-07	1.41459	1.00032
2.641391e-07	1.41536	1.0014
2.645690e-07	1.41613	1.00249
2.649995e-07	1.4169	1.00357
2.654307e-07	1.41767	1.00466
2.658627e-07	1.41844	1.00575
