Wavelength(m)	n	k
# material: Au
# source: lab MATLAB library, optprop_Au_Palik.m (inline Drude fit)
# model: eps = 1 - wp^2/(w^2 + i*Gamma*w), wp = 2pi*1.85e15, Gamma = 2pi*14.5355e12
# note: free-electron Drude only, no interband term; unreliable below roughly 1 um
# type: model
# range: 5.0000e-07 - 5.0000e-05 m
# converted: 2026-07-31 by tools/convert_matlab_optprop.py
2.963076e-06	1.29875	18.1181
2.976767e-06	1.31061	18.2008
2.990520e-06	1.32257	18.2838
3.004338e-06	1.33464	18.3672
3.018219e-06	1.34682	18.451
3.032165e-06	1.35912	18.5352
3.046175e-06	1.37152	18.6197
3.060249e-06	1.38403	18.7046
3.074389e-06	1.39666	18.7898
3.088594e-06	1.4094	18.8755
3.102864e-06	1.42225	18.9615
3.117201e-06	1.43523	19.0479
3.131604e-06	1.44831	19.1346
3.146073e-06	1.46152	19.2218
3.160609e-06	1.47484	19.3093
3.175213e-06	1.48829	19.3972
3.189883e-06	1.50185	19.4855
3.204622e-06	1.51554	19.5742
3.219429e-06	1.52935	19.6633
3.234304e-06	1.54329	19.7527
3.249248e-06	1.55735	19.8426
3.264261e-06	1.57153	19.9328
3.279343e-06	1.58584	20.0234
3.294495e-06	1.60029	20.1145
3.309717e-06	1.61486	20.2059
3.325009e-06	1.62956	20.2977
3.340372e-06	1.64439	20.3899
3.355806e-06	1.65936	20.4825
3.371311e-06	1.67446	20.5755
3.386888e-06	1.6897	20.669
3.402537e-06	1.70507	20.7628
3.418258e-06	1.72058	20.857
3.434052e-06	1.73623	20.9517
3.449919e-06	1.75202	21.0467
3.465859e-06	1.76795	21.1422
3.481872e-06	1.78402	21.2381
3.497960e-06	1.80024	21.3344
3.514122e-06	1.8166	21.4311
3.530359e-06	1.83311	21.5282
3.546671e-06	1.84977	21.6257
3.563058e-06	1.86657	21.7237
3.579521e-06	1.88352	21.8221
3.596059e-06	1.90063	21.9209
3.612675e-06	1.91789	22.0202
3.629367e-06	1.9353	22.1198
3.646136e-06	1.95287	22.2199
3.662983e-06	1.97059	22.3204
3.679907e-06	1.98847	22.4214
3.696910e-06	2.00651	22.5228
3.713991e-06	2.02471	22.6246
3.731151e-06	2.04308	22.7269
3.748391e-06	2.0616	22.8296
3.765710e-06	2.0803	22.9327
3.783109e-06	2.09915	23.0363
3.800589e-06	2.11818	23.1403
3.818149e-06	2.13737	23.2448
3.835791e-06	2.15674	23.3497
3.853514e-06	2.17627	23.4551
3.871318e-06	2.19598	23.5609
3.889206e-06	2.21587	23.6671
3.907175e-06	2.23593	23.7739
3.925228e-06	2.25617	23.881
3.943364e-06	2.27658	23.9886
3.961584e-06	2.29718	24.0967
3.979889e-06	2.31796	24.2053
3.998277e-06	2.33893	24.3143
4.016751e-06	2.36008	24.4237
4.035310e-06	2.38142	24.5337
4.053955e-06	2.40294	24.6441
4.072686e-06	2.42466	24.7549
4.091503e-06	2.44656	24.8662
4.110408e-06	2.46866	24.978
4.129400e-06	2.49096	25.0903
4.148479e-06	2.51345	25.2031
4.167647e-06	2.53614	25.3163
4.186903e-06	2.55903	25.43
4.206249e-06	2.58212	25.5441
4.225683e-06	2.60542	25.6588
4.245208e-06	2.62892	25.7739
4.264822e-06	2.65263	25.8896
4.284528e-06	2.67654	26.0057
4.304324e-06	2.70066	26.1222
4.324212e-06	2.725	26.2393
4.344191e-06	2.74955	26.3569
4.364263e-06	2.77432	26.4749
4.384428e-06	2.7993	26.5935
4.404686e-06	2.8245	26.7125
4.425037e-06	2.84992	26.8321
4.445483e-06	2.87557	26.9521
4.466023e-06	2.90144	27.0727
4.486658e-06	2.92753	27.1937
4.507388e-06	2.95386	27.3152
4.528214e-06	2.98041	27.4373
4.549136e-06	3.00719	27.5598
4.570155e-06	3.03421	27.6829
4.591271e-06	3.06147	27.8065
4.612485e-06	3.08896	27.9305
4.633797e-06	3.11669	28.0551
4.655207e-06	3.14466	28.1802
4.676716e-06	3.17288	28.3058
4.698324e-06	3.20134	28.432
4.720032e-06	3.23005	28.5586
4.741841e-06	3.25901	28.6858
4.763750e-06	3.28822	28.8135
4.785761e-06	3.31768	28.9417
4.807873e-06	3.3474	29.0704
4.830087e-06	3.37738	29.1997
